caption,ownerFullName,ownerUsername,url,commentsCount,firstComment,likesCount,timestamp,queryTag
"☘️✨ ¡La Fiesta de la Serenidad en la Villa de Aburrá fue puro parche! Juegos de mesa, arte y risas unieron a adultos, jóvenes y niños en una tarde de creatividad y calma. 🎨El arte y el juego no solo nos divierten, también liberan el estrés, potencian la concentración y crean lazos inolvidables. 💫 

¿Te gustaría una #FiestadelaSerenidad en tu barrio? 👇🏼 Deja el nombre en comentarios

#serenidad #FiestadelParque #Barriosereno",La Fiesta del Parque,lafiestadelparque,https://www.instagram.com/p/DQVEwrUgd9T/,1,🔥🔥🔥🔥,51,2025-10-27T22:23:16.000Z,
"Prográmate: 

Estamos presentes en la Semana de la Serenidad y la Tranquilidad en Medellín y Antioquia, con diversas actividades para promover la implementación de la Ley contra el Ruido y la Ley de Ciudades Verdes. 

¡Acompáñanos y participa en la construcción de espacios más saludables y sostenibles para todos!",Daniel Carvalho,davalho,https://www.instagram.com/p/DN26o7NYgSi/,1,Equipo admirable.,41,2025-08-27T12:14:12.000Z,
"Al lado de los frailejones, los osos y los venados. La mejor y una bella forma de recargar energía para empezar nuevos retos ambientales. 🐻🦌🌿",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/Bnhvu-zgsRo/,1,En vi dia 🍃,120,2018-09-10T01:32:40.000Z,
"Junto con @carogtorres prendemos una #VelaPorLaVida para que los líderes y las lideresas del país sientan el respaldo de toda Colombia. Que sigan construyendo un país en paz, en defensa del territorio y del ambiente. ¡#NiUnMuertoMás! 🕯",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/Bk7HEuMAbex/,1,💜,117,2018-07-07T08:23:26.000Z,
"Hace un par de semanas tuve una partida de ajedrez con el militar de la foto (lastimosamente no recuerdo su nombre); fue una partida muy pareja y al final logré sacarle tablas (empate). Después de conversar un largo rato concluimos que así sucedió con el conflicto armado con las FARC, no hubo “vencedores ni vencidos”. Los ganadores fueron los territorios que sufrían, literalmente en carne viva, los enfrentamientos entre las fuerzas estatales y la guerrilla.

Ver hoy la salida del último contenedor con armas de las zonas veredales renueva la esperanza para construir un país en paz. El reto ahora es lograr que el Estado haga presencia integral en las regiones, en donde no nos matamos por pensar diferente y que las ideas sean defendidas en el marco del respeto, la verdad, la autonomía y la libertad. 🕊",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/BX1c9_Ggg1g/,1,"..LATE EL CORAZÓN DE ESPERANZA, SUEÑOS, UTOPÍAS HACIA LAS QUE CAMINAR..🏞",65,2017-08-16T00:51:11.000Z,
"Participa en el taller Corazones de Hombre, una invitación de la Fiesta de la Serenidad para contemplar el crecimiento de las plantas y, a través de esa observación, explorar nuestras emociones. ¡No te lo pierdas!

📍 Plazoleta Nueva Villa de Aburrá
🕒 3:00 p.m.",La Fiesta del Parque,lafiestadelparque,https://www.instagram.com/p/DOPCA7RAdXV/,1,Que bien sería por estos lados de belen zafra y sus alrededores pq mmmm......,-1,2025-09-05T21:00:25.000Z,
Y los árboles ahí. Siempre me acompañan 🌳 📸: @juanrayola,Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/BeEX0mIB7EJ/,1,Chimba de sombrero ñeco! Y mero lugar 🍻🎉🌿,156,2018-01-17T23:03:11.000Z,
"¡Pana! Toda la buena vibra de La Chabacanería, de Melo, del Mar y del Túnel Verde están con vos @a_jimenezo ♥️🌳✨ La vida nos tiene para mucho rato más. Seguiremos dando lidia hasta que seamos viejitos 👴🏻👵🏾 ¡Quiero envejecer con mis amigos! ¡La violencia y el odio no pasarán! ✊🏽🌻",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/BiUd55rAXI3/,1,💙,67,2018-05-03T15:09:46.000Z,
"#LIVE 🚨 CAMI DE AMBIENTE: DE DESPLAZADO AL CONGRESO 🌱 En La Hora del Zorro. Miércoles 28 de enero, 9 pm (Col.) Con Gustavo Carvajal 👉 La Emboscadura - Casa de Letras YouTube
⚠️ Camilo Quintero en La Hora del 🦊 28 de enero, 9 pm (Col.)
💥 Candidato a la Cámara por Antioquia por el Nuevo Liberalismo.
📣 Líder de Ley contra el Ruido y Ciudades verdes, hablaremos sobre sus aspiraciones políticas.
🗳️ En un año de elecciones, el Zorro abre su madriguera para escuchar a los candidatos. Con Gustavo Carvajal.
🌴 Suscríbete, opina y comparte con tus tías y tus primas, las tías del mañana.
La Emboscadura - Casa de Letras. Un lugar para encontrarnos

https://www.youtube.com/live/4MZaDFnlJVs?si=BluitW_xc1gn1hCT 

#PoliticsLive #Trending #Colombia #Elecciones2026 #Antioquia",Silvio José Bolaño,silvio_alegria,https://www.instagram.com/p/DUDtrEeDRXT/,1,❤️ ¡Siempre adelante! ¡Alegría!,33,2026-01-28T14:39:24.000Z,
"Por circunstancias de la vida esta semana estoy fuera de Colombia, sin embargo desde #Madrid también decimos #PazALaCalle. El mundo y Colombia dice #AcordemosYa. 🙋",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/BLTTtdqAxd8/,0,,24,2016-10-08T12:19:23.000Z,
El Centro es el barrio de todos. El lugar del encuentro con la amistá. #CamináPalCentro 🌃,Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/BE44SX_QEWZ/,0,,15,2016-05-02T02:51:08.000Z,
"Nos vemos el próximo sábado en la Biblioteca Pública Piloto para que dialoguemos y recordemos que el mundo vegetal está en todo lo que apreciamos —y entonces llamamos patrimonio—.

¡Te esperamos!",Oído [a] Tierra,oidoatierra,https://www.instagram.com/p/DNqgs_0xzB6/,0,,40,2025-08-22T16:36:41.000Z,
"Con el #SÍ de mañana se abre la esperanza de construir un mejor país. Es la posibilidad de resolver nuestras diferencias sin armas, es la oportunidad de crecer y creer. Me la juego y digo #SíALaPaz.",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/BLB7Ij9Av6t/,0,,28,2016-10-01T18:17:32.000Z,
"Muy buena la selección de las magistradas y magistrados de la Jurisdicción Especial para la Paz (JEP). Para destacar: 53% son mujeres y 20% afros e indígenas.

Además celebro especialmente la escogencia de Gloria Amparo Rodríguez como nueva magistrada.

De las principales víctimas de un conflicto armado son el ambiente y las comunidades indígenas, por eso tener en la JEP a una de las personas que más conoce de estos temas es una garantía para lograr verdad, justicia, reparación y medidas de no repetición para el ambiente.

Felicitaciones Gloria Amparo Rodríguez y feliz de ser tu nieto ambiental. 🌱🌿☘️🍃🌻🌼🌳🌎",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/BZh8AntAS9b/,0,,68,2017-09-27T04:00:25.000Z,
"La Ley contra el Ruido no es para que se quede en el papel, es para que se cumpla en las calles de Antioquia 📜🚍

Por eso estuvimos en Girardota, escuchando a la gente, conociendo las problemáticas asociadas al ruido y buscando soluciones con las herramientas que nos da la ley.

Seguiré comprometido con su implementación y con una Antioquia más serena.

Por eso, mira la cara y vota 111 a la Cámara por el Nuevo Liberalismo ❤️ 

#camideambiente",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/DTnt6aijPVy/,0,,-1,2026-01-17T17:43:09.000Z,
"🌱 Hay que planear las ciudades, planeemos Medellín.
Junto a @camiloeldeambiente, creador de la Ley contra el ruido y la Ley de Ciudades Verdes, hablamos sobre cómo construir una Medellín preparada para los desafíos ambientales del futuro. 💬🌿

👉 En esta conversación, exploramos:

Qué significa una ciudad verde y sostenible.

#laprovincia #medellín #medioambiente 
🎥 Mira la entrevista completa en nuestro canal de YouTube (link en bio)
📲 Síguenos para más contenido sobre planeación urbana, sostenibilidad y experiencias que transforman ciudades.",La Provincia,laprovincia_co,https://www.instagram.com/p/DQX6FNjCB-w/,0,,69,2025-10-29T00:47:37.000Z,
"¡Qué parche el que se viene! 🔥

Nos vemos en el Parque del Poblado para cerrar esta campaña como nos gusta: con música, danza, cultura y buena energía.

Este no es solo un evento, es un convite para celebrar que Antioquia, su naturaleza y su gente se defienden también desde el Congreso. 

📍 Sábado 28 de febrero
🕓 Desde las 4:20 p.m.

Caiga pues, traiga a los suyos y cerremos esto en grande.

🗳️ Mira la cara de Galán y marca 111 ❤️

#CamideAmbiente #111ALaCámara #Medellín #Antioquia #nuevoliberalismo",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/DU_qes4Emvv/,0,,-1,2026-02-20T21:28:47.000Z,
Respiramos un aire que nos enferma. Medellín y el Valle de Aburrá merecen volver a respirar tranquilos. Estamos participando en la actualización de los planes de calidad del aire para que haya compromisos reales y soluciones que cuiden la vida.,Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/DP4uIkCCZmd/,0,,-1,2025-10-16T22:17:39.000Z,
¡La amistá! ⛺,Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/BB9BrTlQEex/,0,,13,2016-02-19T03:55:58.000Z,
"Hoy la @udea vive un día importante. Después de más de 20 años los estudiantes vuelven a elegir su represente en el Consejo Superior.

Como egresado y ciudadano, creo que esta elección no es un simple trámite. Es la oportunidad de que la voz estudiantil vuelva a ser escuchada en las decisiones más importantes de nuestra alma máter.

La Universidad de Antioquia es pública, nos pertenece a todos y necesita una representación estudiantil fuerte que defienda la justicia ambiental, la educación y el bienestar colectivo.",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/DOeb3lvEq4I/,0,,52,2025-09-11T20:38:11.000Z,
Conversaciones de ambiente con @camideambiente 🌳🍃,Fundación Atman Yoga,atmanyogacolombia,https://www.instagram.com/p/DUDj2LdDWg0/,0,,39,2026-01-28T13:14:01.000Z,
#TúnelVerde 🌳🌼🌻,Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/BOH7m2Sgl9d/,0,,28,2016-12-17T15:51:18.000Z,
"Con @agaviriau coincido en muchas cosas, como en la idea de que al Congreso deben llegar personas preparadas y rigurosas. Hacer buenas leyes requiere conocimiento, responsabilidad y respeto por la ciudadanía.

Ese es el camino que quiero seguir, un camino que inicié junto a @davalho  #camideambiente",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/DTxa5ygioVl/,0,,80,2026-01-21T12:09:42.000Z,
El amigo Simba y las flores están con el #SíALaPaz y el #SíAmbiental 🐆🌼🌺🍁🐈🍃,Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/BK9WGDlg4YB/,0,,16,2016-09-29T23:36:55.000Z,
"Roberto Tello, a través de su música y  sus historias nos cuenta lo que sucedió el 2 de octubre de 1968 en la Plaza de las Tres Culturas de Tlatelolco, en donde fuerzas policiales mataron y desaparecieron más de 1000 personas.",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/_7kVT-QERX/,0,,10,2015-12-30T21:17:31.000Z,
"Amistad y naturaleza 🌳 Jardín Botánico ""Charco del Ingenio"". San Miguel de Allende. 🌵",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/_gSzpAQESc/,0,,17,2015-12-20T07:04:53.000Z,
Madrid y sus balcones 🌇,Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/BLUhHYtg4XX/,0,,27,2016-10-08T23:35:45.000Z,
"La defensa de la naturaleza no es solo una promesa de campaña. Es una convicción que he defendido toda mi vida y que he llevado a la acción en cada espacio donde he servido.

Por eso he liderado:

✅ la Ley de Ciudades Verdes
✅ el Acuerdo de Escazú
✅ el Túnel Verde y los árboles urbanos
✅ el bienestar animal
✅ la defensa de la calidad del aire

Defender nuestro patrimonio natural es defender la salud y el bienestar de nuestra gente.

Si crees en estas causas, vota por mí a la Cámara por Antioquia. Mira la cara de Galán y marca 111 por el Nuevo Liberalismo ❤️

#camideambiente",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/DUBjvj5CRFb/,0,,-1,2026-01-27T18:34:09.000Z,
"Esta semana estamos en la jugada.❤️‍🔥 
Vamos a estar recorriendo universidades, barrios, Rionegro, Bello y la ciclovía. Estamos saliendo a conversar, a escuchar y a seguir sumando gente a esta ruta 111 por Medellín y Antioquia.

Si crees en nuestras causas o eres un afectado por el ruido, cae a alguno de los puntos y parchamos.

🗳️ Mira la cara de Galán y marca 111 💙

#Camideambiente #111ALaCámara #Medellín #Antioquia #NuevoLiberalismo",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/DU6C-V-CYv5/,0,,-1,2026-02-18T17:04:46.000Z,
"“Somos los hijos de Cali. Unos camajanes, bailarines arrebatados y con un sentido de lo lúdico muy pegado a nuestras expresiones, a nuestras pautas tropicales."" Mayolo 🎬",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/BahJpTThNyj/,0,,58,2017-10-21T17:11:43.000Z,
Es muy bello ver los animales en su hábitat natural. Aquí un caimán de anteojos (babilla) en uno de los manglares de la Bahía de Triganá 🐊,Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/Bdx-OYShTkj/,0,,66,2018-01-10T19:33:11.000Z,
"Me emociona profundamente que confíen en mí para defender a quienes no tienen voz.🐾🦉

Gracias por ese voto de confianza.🫂 Seguimos firmes por los animales, como lo hemos hecho desde hace años.

🗳️ Mira la cara de Galán y vota 111 por el Nuevo Liberalismo 💙

#LeyÁngel #Camideambiente #Medellín #Antioquia #Animales NuevoLiberalismos",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/DU0errJjsEo/,0,,-1,2026-02-16T13:11:46.000Z,
"En @minambientecol consideramos que la mejor forma de solucionar nuestros problemas ambientales es a través del #GobiernoAbierto (participación+colaboración+transparencia). Un diálogo constructivo y territorial entre ciudadanía, academia, organizaciones sociales, sector privado y Estado es la mejor forma de lograr acuerdos eficaces, sólidos y democráticos. Resaltamos la labor de la #ConsejeríaCiudadana, es una excelente iniciativa que ayuda propositivamente a la solución de la problemática del aire en el Valle de Aburrá. #LunesDeCiudad 🌳 PH: @teatropablotobon",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/BUiTJOhgu7p/,0,,67,2017-05-26T00:45:35.000Z,
Gato(s) guardián 🐈😼,Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/BS1s3Olgqiq/,0,,50,2017-04-13T20:33:06.000Z,
"De las mejores iglesias que he visto. Su estilo gótico, sus detalles y que se haya realizado sobre un cañón, a una altura de 100 metros sobre el río Guáitara, la hace increíble y muy bella. ⛪️",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/BTLKb-cFToj/,0,,64,2017-04-22T04:35:35.000Z,
🚪,Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/BT25TbcA-Ac/,0,,38,2017-05-09T04:12:27.000Z,
"Como dice @sergiorestrepoj aquí está el mamertismo, el centro ballenero y la derecha ordoñista de los pájaros. 🤟🏽🐋👹",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/Bk-4WDQAaLC/,0,,98,2018-07-08T19:31:42.000Z,
"""Luego en sus cavidades
la sal gema, montaña
de una luz enterrada,
catedral transparente,
cristal del mar, olvido
de las olas.""",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/BQl-xYigDMD/,0,,41,2017-02-17T00:58:57.000Z,
Oscar Niemeyer.,Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/Bq0ybouHG90/,0,,36,2018-12-01T00:35:59.000Z,
"📍 Prográmate y súmate a la ruta que defiende a Antioquia.

Esta semana estaremos en distintos espacios conversando sobre ambiente, cultura, convivencia y la lucha contra el ruido.

Si te interesa alguna actividad, pregunta por más detalles.

Y si no puedes acompañarnos, recuerda 🗳️ votar 111 a la Cámara por Antioquia. 💙

#camideambiente #vota111 #antioquia #medellin",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/DUo4ePXCWT1/,0,,-1,2026-02-12T01:05:40.000Z,
